sample_accession	axis	program_type	spatial_program	spot_spearman	n_spots
GSM6086628	F6	CORE	keratinocyte_inflammatory_T17	0.29738894817556905	1122
GSM6086628	F6	CORE	keratinocyte_stress_hypoxia	0.6328076400688393	1122
GSM6086628	F6	CORE	fibroblast_matrix	-0.2111733495642293	1122
GSM6086628	F6	CORE	fibroblast_inflammatory	0.33013141004141516	1122
GSM6086628	F6	CORE	endothelial_vascular	0.3894923947060247	1122
GSM6086628	F6	CORE	myeloid_dendritic	0.5820913729467506	1122
GSM6086628	F6	CORE	T_NK_cytotoxic	0.5147243839913201	1122
GSM6086628	F6	CORE	B_plasma	0.20438749062038036	1122
GSM6086628	F6	EXTENDED	keratinocyte_basal	0.5813947371198073	1122
GSM6086628	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3912258518093342	1122
GSM6086628	F6	EXTENDED	keratinocyte_inflammatory_T17	0.3059142234949862	1122
GSM6086628	F6	EXTENDED	keratinocyte_stress_hypoxia	0.6427967782443638	1122
GSM6086628	F6	EXTENDED	fibroblast_matrix	-0.17146785242982096	1122
GSM6086628	F6	EXTENDED	fibroblast_inflammatory	0.3484160198047602	1122
GSM6086628	F6	EXTENDED	endothelial_vascular	0.408271220441075	1122
GSM6086628	F6	EXTENDED	myeloid_dendritic	0.5827720225725438	1122
GSM6086628	F6	EXTENDED	T_NK_cytotoxic	0.5191222837118751	1122
GSM6086628	F6	EXTENDED	B_plasma	0.20523703060122642	1122
GSM6086628	F7	CORE	keratinocyte_basal	0.5990171519805354	1122
GSM6086628	F7	CORE	keratinocyte_spinous_suprabasal	0.3734896756105541	1122
GSM6086628	F7	CORE	keratinocyte_inflammatory_T17	0.24950855390669005	1122
GSM6086628	F7	CORE	keratinocyte_stress_hypoxia	0.6213652255985322	1122
GSM6086628	F7	CORE	fibroblast_matrix	-0.18233614741086127	1122
GSM6086628	F7	CORE	fibroblast_inflammatory	0.32937041525438804	1122
GSM6086628	F7	CORE	endothelial_vascular	0.42293150239538	1122
GSM6086628	F7	CORE	myeloid_dendritic	0.5632587625847935	1122
GSM6086628	F7	CORE	T_NK_cytotoxic	0.48885589768428	1122
GSM6086628	F7	CORE	B_plasma	0.19634712352386183	1122
GSM6086628	F7	EXTENDED	keratinocyte_basal	0.5982845127367272	1122
GSM6086628	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.38267103916429923	1122
GSM6086628	F7	EXTENDED	keratinocyte_inflammatory_T17	0.2706847552742077	1122
GSM6086628	F7	EXTENDED	keratinocyte_stress_hypoxia	0.6362607486624712	1122
GSM6086628	F7	EXTENDED	fibroblast_matrix	-0.18059383430551207	1122
GSM6086628	F7	EXTENDED	fibroblast_inflammatory	0.335311991715774	1122
GSM6086628	F7	EXTENDED	endothelial_vascular	0.4257371052788441	1122
GSM6086628	F7	EXTENDED	myeloid_dendritic	0.5747448009911997	1122
GSM6086628	F7	EXTENDED	T_NK_cytotoxic	0.5004489600977868	1122
GSM6086628	F7	EXTENDED	B_plasma	0.20146577146025169	1122
GSM6086629	F1	CORE	keratinocyte_basal	0.5164965379472352	763
GSM6086629	F1	CORE	keratinocyte_spinous_suprabasal	0.30942337020882177	763
GSM6086629	F1	CORE	keratinocyte_inflammatory_T17	0.42276212245930883	763
GSM6086629	F1	CORE	keratinocyte_stress_hypoxia	0.6392763725735547	763
GSM6086629	F1	CORE	fibroblast_matrix	0.08717785349755024	763
GSM6086629	F1	CORE	fibroblast_inflammatory	0.3575821533027646	763
GSM6086629	F1	CORE	endothelial_vascular	0.39386898758437605	763
GSM6086629	F1	CORE	myeloid_dendritic	0.5613217307306857	763
GSM6086629	F1	CORE	T_NK_cytotoxic	0.28279247321695705	763
GSM6086629	F1	CORE	B_plasma	0.18794413879217078	763
GSM6086629	F1	EXTENDED	keratinocyte_basal	0.552106789385034	763
GSM6086629	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.36072838543339736	763
GSM6086629	F1	EXTENDED	keratinocyte_inflammatory_T17	0.4282701109068275	763
GSM6086629	F1	EXTENDED	keratinocyte_stress_hypoxia	0.6555270938087276	763
GSM6086629	F1	EXTENDED	fibroblast_matrix	0.15438406844556696	763
GSM6086629	F1	EXTENDED	fibroblast_inflammatory	0.40367518664396645	763
GSM6086629	F1	EXTENDED	endothelial_vascular	0.4270038365295044	763
GSM6086629	F1	EXTENDED	myeloid_dendritic	0.5817804371647768	763
GSM6086629	F1	EXTENDED	T_NK_cytotoxic	0.28713620055094485	763
GSM6086629	F1	EXTENDED	B_plasma	0.19948276712111812	763
GSM6086629	F2	CORE	keratinocyte_basal	0.5663582150644124	763
GSM6086629	F2	CORE	keratinocyte_spinous_suprabasal	0.4037454055845058	763
GSM6086629	F2	CORE	keratinocyte_inflammatory_T17	0.406935033320642	763
GSM6086629	F2	CORE	keratinocyte_stress_hypoxia	0.6332649368493211	763
GSM6086629	F2	CORE	fibroblast_matrix	0.23609351376055351	763
GSM6086629	F2	CORE	fibroblast_inflammatory	0.4486225300471999	763
GSM6086629	F2	CORE	endothelial_vascular	0.4460702236302316	763
GSM6086629	F2	CORE	myeloid_dendritic	0.6023599425348006	763
GSM6086629	F2	CORE	T_NK_cytotoxic	0.30552498121430904	763
GSM6086629	F2	CORE	B_plasma	0.2059000571923803	763
GSM6086629	F2	EXTENDED	keratinocyte_basal	0.5673294330078864	763
GSM6086629	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.40125505463692884	763
GSM6086629	F2	EXTENDED	keratinocyte_inflammatory_T17	0.3958232814043895	763
GSM6086629	F2	EXTENDED	keratinocyte_stress_hypoxia	0.6506680859629635	763
GSM6086629	F2	EXTENDED	fibroblast_matrix	0.2290000849402727	763
GSM6086629	F2	EXTENDED	fibroblast_inflammatory	0.44700112190915997	763
GSM6086629	F2	EXTENDED	endothelial_vascular	0.43670652199555754	763
GSM6086629	F2	EXTENDED	myeloid_dendritic	0.5919384136185771	763
GSM6086629	F2	EXTENDED	T_NK_cytotoxic	0.3021228511160201	763
GSM6086629	F2	EXTENDED	B_plasma	0.1994905957838671	763
GSM6086629	F6	CORE	keratinocyte_basal	0.5291539246410056	763
GSM6086629	F6	CORE	keratinocyte_spinous_suprabasal	0.3824100052885458	763
GSM6086629	F6	CORE	keratinocyte_inflammatory_T17	0.4256006913070235	763
GSM6086629	F6	CORE	keratinocyte_stress_hypoxia	0.615728957672029	763
GSM6086629	F6	CORE	fibroblast_matrix	0.14327510247368244	763
GSM6086629	F6	CORE	fibroblast_inflammatory	0.4016266324380636	763
GSM6086629	F6	CORE	endothelial_vascular	0.4086284463755923	763
GSM6086629	F6	CORE	myeloid_dendritic	0.5924282767180394	763
GSM6086629	F6	CORE	T_NK_cytotoxic	0.2920018575058053	763
GSM6086629	F6	CORE	B_plasma	0.19781828324334894	763
GSM6086629	F6	EXTENDED	keratinocyte_basal	0.5709351875740151	763
GSM6086629	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.4109010030030472	763
GSM6086629	F6	EXTENDED	keratinocyte_inflammatory_T17	0.42111155858408006	763
GSM6086629	F6	EXTENDED	keratinocyte_stress_hypoxia	0.6440746382842265	763
GSM6086629	F6	EXTENDED	fibroblast_matrix	0.16442532717439984	763
GSM6086629	F6	EXTENDED	fibroblast_inflammatory	0.43902667657372524	763
GSM6086629	F6	EXTENDED	endothelial_vascular	0.4278220912202552	763
GSM6086629	F6	EXTENDED	myeloid_dendritic	0.6064419269087344	763
GSM6086629	F6	EXTENDED	T_NK_cytotoxic	0.307635552451952	763
GSM6086629	F6	EXTENDED	B_plasma	0.2093527565097533	763
GSM6086629	F7	CORE	keratinocyte_basal	0.5545925111016886	763
GSM6086629	F7	CORE	keratinocyte_spinous_suprabasal	0.3707842494917741	763
GSM6086629	F7	CORE	keratinocyte_inflammatory_T17	0.40175041094519864	763
GSM6086629	F7	CORE	keratinocyte_stress_hypoxia	0.6383950176479734	763
GSM6086629	F7	CORE	fibroblast_matrix	0.17217122315174352	763
GSM6086629	F7	CORE	fibroblast_inflammatory	0.42582612745318	763
GSM6086629	F7	CORE	endothelial_vascular	0.43117053568268937	763
GSM6086629	F7	CORE	myeloid_dendritic	0.5933889437461287	763
GSM6086629	F7	CORE	T_NK_cytotoxic	0.29827237503960974	763
GSM6086629	F7	CORE	B_plasma	0.2099442648186614	763
GSM6086629	F7	EXTENDED	keratinocyte_basal	0.5614982882409991	763
GSM6086629	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3714443230999233	763
GSM6086629	F7	EXTENDED	keratinocyte_inflammatory_T17	0.4128812086743896	763
GSM6086629	F7	EXTENDED	keratinocyte_stress_hypoxia	0.6482080128833985	763
GSM6086629	F7	EXTENDED	fibroblast_matrix	0.1679004296998965	763
GSM6086629	F7	EXTENDED	fibroblast_inflammatory	0.42350427635712135	763
GSM6086629	F7	EXTENDED	endothelial_vascular	0.43156719173877167	763
GSM6086629	F7	EXTENDED	myeloid_dendritic	0.5970445355175379	763
GSM6086629	F7	EXTENDED	T_NK_cytotoxic	0.30129786193696084	763
GSM6086629	F7	EXTENDED	B_plasma	0.2057627395818168	763
GSM6086630	F1	CORE	keratinocyte_basal	0.42887598012708134	983
GSM6086630	F1	CORE	keratinocyte_spinous_suprabasal	0.275314284757436	983
GSM6086630	F1	CORE	keratinocyte_inflammatory_T17	0.22129177249450846	983
GSM6086630	F1	CORE	keratinocyte_stress_hypoxia	0.5286205302415528	983
GSM6086630	F1	CORE	fibroblast_matrix	-0.07606803753362483	983
GSM6086630	F1	CORE	fibroblast_inflammatory	0.37887635347663856	983
GSM6086630	F1	CORE	endothelial_vascular	0.5162275908473414	983
GSM6086630	F1	CORE	myeloid_dendritic	0.4824793078842811	983
GSM6086630	F1	CORE	T_NK_cytotoxic	0.41887879215811746	983
GSM6086630	F1	CORE	B_plasma	0.23892868543444393	983
GSM6086630	F1	EXTENDED	keratinocyte_basal	0.43147457353516655	983
GSM6086630	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2964588793867051	983
GSM6086630	F1	EXTENDED	keratinocyte_inflammatory_T17	0.23771280563984437	983
GSM6086630	F1	EXTENDED	keratinocyte_stress_hypoxia	0.5515825656688909	983
GSM6086630	F1	EXTENDED	fibroblast_matrix	0.017536204767254586	983
GSM6086630	F1	EXTENDED	fibroblast_inflammatory	0.43922857786845837	983
GSM6086630	F1	EXTENDED	endothelial_vascular	0.5352290576565598	983
GSM6086630	F1	EXTENDED	myeloid_dendritic	0.5093357981055473	983
GSM6086630	F1	EXTENDED	T_NK_cytotoxic	0.422111468993327	983
GSM6086630	F1	EXTENDED	B_plasma	0.25232515027128366	983
GSM6086630	F2	CORE	keratinocyte_basal	0.4090076743333862	983
GSM6086630	F2	CORE	keratinocyte_spinous_suprabasal	0.2940198504878886	983
GSM6086630	F2	CORE	keratinocyte_inflammatory_T17	0.2519885029499845	983
GSM6086630	F2	CORE	keratinocyte_stress_hypoxia	0.5429255453509855	983
GSM6086630	F2	CORE	fibroblast_matrix	0.06071888450176691	983
GSM6086630	F2	CORE	fibroblast_inflammatory	0.4664452556379857	983
GSM6086630	F2	CORE	endothelial_vascular	0.5560153570580115	983
GSM6086630	F2	CORE	myeloid_dendritic	0.5173619593219247	983
GSM6086630	F2	CORE	T_NK_cytotoxic	0.4127176643566198	983
GSM6086630	F2	CORE	B_plasma	0.26835328749281434	983
GSM6086630	F2	EXTENDED	keratinocyte_basal	0.410840273032672	983
GSM6086630	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.2844030011674127	983
GSM6086630	F2	EXTENDED	keratinocyte_inflammatory_T17	0.2343211350193365	983
GSM6086630	F2	EXTENDED	keratinocyte_stress_hypoxia	0.5431722197630887	983
GSM6086630	F2	EXTENDED	fibroblast_matrix	0.07941078151286382	983
GSM6086630	F2	EXTENDED	fibroblast_inflammatory	0.47533570181888873	983
GSM6086630	F2	EXTENDED	endothelial_vascular	0.5577940157081567	983
GSM6086630	F2	EXTENDED	myeloid_dendritic	0.5226899424891396	983
GSM6086630	F2	EXTENDED	T_NK_cytotoxic	0.4139275585138579	983
GSM6086630	F2	EXTENDED	B_plasma	0.26719980156558976	983
GSM6086630	F6	CORE	keratinocyte_basal	0.4458412992537552	983
GSM6086630	F6	CORE	keratinocyte_spinous_suprabasal	0.31039228840441985	983
GSM6086630	F6	CORE	keratinocyte_inflammatory_T17	0.2619688761952792	983
GSM6086630	F6	CORE	keratinocyte_stress_hypoxia	0.550385934419097	983
GSM6086630	F6	CORE	fibroblast_matrix	-0.026836230095870127	983
GSM6086630	F6	CORE	fibroblast_inflammatory	0.41211631090540857	983
GSM6086630	F6	CORE	endothelial_vascular	0.5043360520921542	983
GSM6086630	F6	CORE	myeloid_dendritic	0.5027065585608373	983
GSM6086630	F6	CORE	T_NK_cytotoxic	0.4207626892226551	983
GSM6086630	F6	CORE	B_plasma	0.2446675323688207	983
GSM6086630	F6	EXTENDED	keratinocyte_basal	0.4393248388095401	983
GSM6086630	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.31389051071723145	983
GSM6086630	F6	EXTENDED	keratinocyte_inflammatory_T17	0.2570922672198154	983
GSM6086630	F6	EXTENDED	keratinocyte_stress_hypoxia	0.5550016100152043	983
GSM6086630	F6	EXTENDED	fibroblast_matrix	-0.012785595693847471	983
GSM6086630	F6	EXTENDED	fibroblast_inflammatory	0.4341259978903815	983
GSM6086630	F6	EXTENDED	endothelial_vascular	0.5376587060220407	983
GSM6086630	F6	EXTENDED	myeloid_dendritic	0.5146854724478404	983
GSM6086630	F6	EXTENDED	T_NK_cytotoxic	0.42958113039785684	983
GSM6086630	F6	EXTENDED	B_plasma	0.25099664893273804	983
GSM6086630	F7	CORE	keratinocyte_basal	0.420935260009813	983
GSM6086630	F7	CORE	keratinocyte_spinous_suprabasal	0.2861307940265154	983
GSM6086630	F7	CORE	keratinocyte_inflammatory_T17	0.22024239451329294	983
GSM6086630	F7	CORE	keratinocyte_stress_hypoxia	0.5136968835781526	983
GSM6086630	F7	CORE	fibroblast_matrix	-0.04495454214252264	983
GSM6086630	F7	CORE	fibroblast_inflammatory	0.40403580591376603	983
GSM6086630	F7	CORE	endothelial_vascular	0.5612486327000628	983
GSM6086630	F7	CORE	myeloid_dendritic	0.5014062498510244	983
GSM6086630	F7	CORE	T_NK_cytotoxic	0.4096292007091546	983
GSM6086630	F7	CORE	B_plasma	0.25192613930545005	983
GSM6086630	F7	EXTENDED	keratinocyte_basal	0.43684044357190094	983
GSM6086630	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3028933565339875	983
GSM6086630	F7	EXTENDED	keratinocyte_inflammatory_T17	0.2397577917026418	983
GSM6086630	F7	EXTENDED	keratinocyte_stress_hypoxia	0.5348205129057059	983
GSM6086630	F7	EXTENDED	fibroblast_matrix	-0.030951671775331247	983
GSM6086630	F7	EXTENDED	fibroblast_inflammatory	0.4139093586766605	983
GSM6086630	F7	EXTENDED	endothelial_vascular	0.5582549946000855	983
GSM6086630	F7	EXTENDED	myeloid_dendritic	0.5124844498041272	983
GSM6086630	F7	EXTENDED	T_NK_cytotoxic	0.4246740174096717	983
GSM6086630	F7	EXTENDED	B_plasma	0.259367976970978	983
GSM6086631	F1	CORE	keratinocyte_basal	0.293206891358294	929
GSM6086631	F1	CORE	keratinocyte_spinous_suprabasal	0.24780476365712986	929
GSM6086631	F1	CORE	keratinocyte_inflammatory_T17	0.28271291522183845	929
GSM6086631	F1	CORE	keratinocyte_stress_hypoxia	0.3996909834967225	929
GSM6086631	F1	CORE	fibroblast_matrix	0.3581457979244006	929
GSM6086631	F1	CORE	fibroblast_inflammatory	0.369052971688265	929
GSM6086631	F1	CORE	endothelial_vascular	0.31591186580471814	929
GSM6086631	F1	CORE	myeloid_dendritic	0.39584035044060334	929
GSM6086631	F1	CORE	T_NK_cytotoxic	0.23314903850517765	929
GSM6086631	F1	CORE	B_plasma	0.15971989535743572	929
GSM6086631	F1	EXTENDED	keratinocyte_basal	0.29033556477465866	929
GSM6086631	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.2243279745216541	929
GSM6086631	F1	EXTENDED	keratinocyte_inflammatory_T17	0.2843076862035614	929
GSM6086631	F1	EXTENDED	keratinocyte_stress_hypoxia	0.41245266214152077	929
GSM6086631	F1	EXTENDED	fibroblast_matrix	0.4447900057098561	929
GSM6086631	F1	EXTENDED	fibroblast_inflammatory	0.4202319944737827	929
GSM6086631	F1	EXTENDED	endothelial_vascular	0.3012571587353735	929
GSM6086631	F1	EXTENDED	myeloid_dendritic	0.412816458532582	929
GSM6086631	F1	EXTENDED	T_NK_cytotoxic	0.23867724935278897	929
GSM6086631	F1	EXTENDED	B_plasma	0.16274918532866972	929
GSM6086631	F2	CORE	keratinocyte_basal	0.26663568724394715	929
GSM6086631	F2	CORE	keratinocyte_spinous_suprabasal	0.18969060761486395	929
GSM6086631	F2	CORE	keratinocyte_inflammatory_T17	0.2690416373981888	929
GSM6086631	F2	CORE	keratinocyte_stress_hypoxia	0.41677421848006563	929
GSM6086631	F2	CORE	fibroblast_matrix	0.45966299661095145	929
GSM6086631	F2	CORE	fibroblast_inflammatory	0.4296916917940466	929
GSM6086631	F2	CORE	endothelial_vascular	0.3386506789602682	929
GSM6086631	F2	CORE	myeloid_dendritic	0.4161406765917386	929
GSM6086631	F2	CORE	T_NK_cytotoxic	0.23099393354229733	929
GSM6086631	F2	CORE	B_plasma	0.16704035936368275	929
GSM6086631	F2	EXTENDED	keratinocyte_basal	0.2735941213591241	929
GSM6086631	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.20049752462548742	929
GSM6086631	F2	EXTENDED	keratinocyte_inflammatory_T17	0.270056384421252	929
GSM6086631	F2	EXTENDED	keratinocyte_stress_hypoxia	0.42091277003301625	929
GSM6086631	F2	EXTENDED	fibroblast_matrix	0.47919145821437936	929
GSM6086631	F2	EXTENDED	fibroblast_inflammatory	0.441484536196334	929
GSM6086631	F2	EXTENDED	endothelial_vascular	0.3325254401936302	929
GSM6086631	F2	EXTENDED	myeloid_dendritic	0.42205400301990637	929
GSM6086631	F2	EXTENDED	T_NK_cytotoxic	0.23245173842329073	929
GSM6086631	F2	EXTENDED	B_plasma	0.16569264113237678	929
GSM6086631	F6	CORE	keratinocyte_basal	0.2763612888873731	929
GSM6086631	F6	CORE	keratinocyte_spinous_suprabasal	0.22561292235302555	929
GSM6086631	F6	CORE	keratinocyte_inflammatory_T17	0.27721584201844457	929
GSM6086631	F6	CORE	keratinocyte_stress_hypoxia	0.4105827883195502	929
GSM6086631	F6	CORE	fibroblast_matrix	0.32775040835170915	929
GSM6086631	F6	CORE	fibroblast_inflammatory	0.3509701553546346	929
GSM6086631	F6	CORE	endothelial_vascular	0.2790032140725171	929
GSM6086631	F6	CORE	myeloid_dendritic	0.4100845140493491	929
GSM6086631	F6	CORE	T_NK_cytotoxic	0.224819127551499	929
GSM6086631	F6	CORE	B_plasma	0.18012979945063243	929
GSM6086631	F6	EXTENDED	keratinocyte_basal	0.30946246808252864	929
GSM6086631	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.24519148135945482	929
GSM6086631	F6	EXTENDED	keratinocyte_inflammatory_T17	0.27854223550575347	929
GSM6086631	F6	EXTENDED	keratinocyte_stress_hypoxia	0.4317174941428633	929
GSM6086631	F6	EXTENDED	fibroblast_matrix	0.37037154471806505	929
GSM6086631	F6	EXTENDED	fibroblast_inflammatory	0.39625761670605164	929
GSM6086631	F6	EXTENDED	endothelial_vascular	0.2842368224933788	929
GSM6086631	F6	EXTENDED	myeloid_dendritic	0.42807280342788157	929
GSM6086631	F6	EXTENDED	T_NK_cytotoxic	0.22483323606416114	929
GSM6086631	F6	EXTENDED	B_plasma	0.170039092463317	929
GSM6086631	F7	CORE	keratinocyte_basal	0.3210129232396471	929
GSM6086631	F7	CORE	keratinocyte_spinous_suprabasal	0.2593759254631064	929
GSM6086631	F7	CORE	keratinocyte_inflammatory_T17	0.2721970466870801	929
GSM6086631	F7	CORE	keratinocyte_stress_hypoxia	0.38714957558609175	929
GSM6086631	F7	CORE	fibroblast_matrix	0.3181793572094087	929
GSM6086631	F7	CORE	fibroblast_inflammatory	0.3790321937536329	929
GSM6086631	F7	CORE	endothelial_vascular	0.34440752422231263	929
GSM6086631	F7	CORE	myeloid_dendritic	0.398133551219284	929
GSM6086631	F7	CORE	T_NK_cytotoxic	0.19280474833502811	929
GSM6086631	F7	CORE	B_plasma	0.16507719722404487	929
GSM6086631	F7	EXTENDED	keratinocyte_basal	0.3182612470327985	929
GSM6086631	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.25239822245827515	929
GSM6086631	F7	EXTENDED	keratinocyte_inflammatory_T17	0.28102353491098564	929
GSM6086631	F7	EXTENDED	keratinocyte_stress_hypoxia	0.40195218286189727	929
GSM6086631	F7	EXTENDED	fibroblast_matrix	0.340679760698129	929
GSM6086631	F7	EXTENDED	fibroblast_inflammatory	0.39554887968220354	929
GSM6086631	F7	EXTENDED	endothelial_vascular	0.33831542889786725	929
GSM6086631	F7	EXTENDED	myeloid_dendritic	0.4136238475797538	929
GSM6086631	F7	EXTENDED	T_NK_cytotoxic	0.2054027183030822	929
GSM6086631	F7	EXTENDED	B_plasma	0.1705569899628943	929
GSM6086632	F1	CORE	keratinocyte_basal	0.3048528520678343	830
GSM6086632	F1	CORE	keratinocyte_spinous_suprabasal	0.1577148487379677	830
GSM6086632	F1	CORE	keratinocyte_inflammatory_T17	-0.15492178483435512	830
GSM6086632	F1	CORE	keratinocyte_stress_hypoxia	0.40950218725339027	830
GSM6086632	F1	CORE	fibroblast_matrix	-0.02974109453072875	830
GSM6086632	F1	CORE	fibroblast_inflammatory	0.11681901973644054	830
GSM6086632	F1	CORE	endothelial_vascular	0.27940893427586566	830
GSM6086632	F1	CORE	myeloid_dendritic	0.40507932533224017	830
GSM6086632	F1	CORE	T_NK_cytotoxic	0.3642801882577302	830
GSM6086632	F1	CORE	B_plasma	0.11579768701054138	830
GSM6086632	F1	EXTENDED	keratinocyte_basal	0.337897445646574	830
GSM6086632	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.20712619255840015	830
GSM6086632	F1	EXTENDED	keratinocyte_inflammatory_T17	-0.12236754519613513	830
GSM6086632	F1	EXTENDED	keratinocyte_stress_hypoxia	0.44366770948904394	830
GSM6086632	F1	EXTENDED	fibroblast_matrix	0.02164316162132243	830
GSM6086632	F1	EXTENDED	fibroblast_inflammatory	0.17351351953760896	830
GSM6086632	F1	EXTENDED	endothelial_vascular	0.2849505776392006	830
GSM6086632	F1	EXTENDED	myeloid_dendritic	0.4595139725249217	830
GSM6086632	F1	EXTENDED	T_NK_cytotoxic	0.4015000188444431	830
GSM6086632	F1	EXTENDED	B_plasma	0.1423719687900809	830
GSM6086632	F2	CORE	keratinocyte_basal	0.31494376222451365	830
GSM6086632	F2	CORE	keratinocyte_spinous_suprabasal	0.22735775413488257	830
GSM6086632	F2	CORE	keratinocyte_inflammatory_T17	-0.10956780281814688	830
GSM6086632	F2	CORE	keratinocyte_stress_hypoxia	0.4674152337281604	830
GSM6086632	F2	CORE	fibroblast_matrix	0.04924755988444209	830
GSM6086632	F2	CORE	fibroblast_inflammatory	0.18335093265985858	830
GSM6086632	F2	CORE	endothelial_vascular	0.2951228702548414	830
GSM6086632	F2	CORE	myeloid_dendritic	0.4729076040503256	830
GSM6086632	F2	CORE	T_NK_cytotoxic	0.4269442189502997	830
GSM6086632	F2	CORE	B_plasma	0.15000226311435338	830
GSM6086632	F2	EXTENDED	keratinocyte_basal	0.30926618037621295	830
GSM6086632	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.18767939410158754	830
GSM6086632	F2	EXTENDED	keratinocyte_inflammatory_T17	-0.14492559342594805	830
GSM6086632	F2	EXTENDED	keratinocyte_stress_hypoxia	0.4494929227191817	830
GSM6086632	F2	EXTENDED	fibroblast_matrix	0.08245250578776085	830
GSM6086632	F2	EXTENDED	fibroblast_inflammatory	0.1977764282363881	830
GSM6086632	F2	EXTENDED	endothelial_vascular	0.30960804337425796	830
GSM6086632	F2	EXTENDED	myeloid_dendritic	0.4597623123071603	830
GSM6086632	F2	EXTENDED	T_NK_cytotoxic	0.4084062086229878	830
GSM6086632	F2	EXTENDED	B_plasma	0.13941300349756078	830
GSM6086632	F6	CORE	keratinocyte_basal	0.31742385968818426	830
GSM6086632	F6	CORE	keratinocyte_spinous_suprabasal	0.258077491090524	830
GSM6086632	F6	CORE	keratinocyte_inflammatory_T17	-0.05122811234431281	830
GSM6086632	F6	CORE	keratinocyte_stress_hypoxia	0.48048940555643677	830
GSM6086632	F6	CORE	fibroblast_matrix	-0.027738340477188792	830
GSM6086632	F6	CORE	fibroblast_inflammatory	0.11554431184542167	830
GSM6086632	F6	CORE	endothelial_vascular	0.2580392433932107	830
GSM6086632	F6	CORE	myeloid_dendritic	0.43058262302780453	830
GSM6086632	F6	CORE	T_NK_cytotoxic	0.4167920959902111	830
GSM6086632	F6	CORE	B_plasma	0.12271132998381713	830
GSM6086632	F6	EXTENDED	keratinocyte_basal	0.3355449381585663	830
GSM6086632	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.24110647003448155	830
GSM6086632	F6	EXTENDED	keratinocyte_inflammatory_T17	-0.11190947483042481	830
GSM6086632	F6	EXTENDED	keratinocyte_stress_hypoxia	0.4559444401463384	830
GSM6086632	F6	EXTENDED	fibroblast_matrix	-0.014438621828623403	830
GSM6086632	F6	EXTENDED	fibroblast_inflammatory	0.14488723694669514	830
GSM6086632	F6	EXTENDED	endothelial_vascular	0.26662521317680576	830
GSM6086632	F6	EXTENDED	myeloid_dendritic	0.46153417694534	830
GSM6086632	F6	EXTENDED	T_NK_cytotoxic	0.4171550581815724	830
GSM6086632	F6	EXTENDED	B_plasma	0.14149223539634692	830
GSM6086632	F7	CORE	keratinocyte_basal	0.31611536571395404	830
GSM6086632	F7	CORE	keratinocyte_spinous_suprabasal	0.1468107021249304	830
GSM6086632	F7	CORE	keratinocyte_inflammatory_T17	-0.2338116887297222	830
GSM6086632	F7	CORE	keratinocyte_stress_hypoxia	0.3636572821842551	830
GSM6086632	F7	CORE	fibroblast_matrix	-0.014585409521693743	830
GSM6086632	F7	CORE	fibroblast_inflammatory	0.16945253136466473	830
GSM6086632	F7	CORE	endothelial_vascular	0.26199354627653326	830
GSM6086632	F7	CORE	myeloid_dendritic	0.4276804428960816	830
GSM6086632	F7	CORE	T_NK_cytotoxic	0.36409213568075666	830
GSM6086632	F7	CORE	B_plasma	0.10416732786681872	830
GSM6086632	F7	EXTENDED	keratinocyte_basal	0.3371069209458359	830
GSM6086632	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.1966394537479432	830
GSM6086632	F7	EXTENDED	keratinocyte_inflammatory_T17	-0.16717100030593604	830
GSM6086632	F7	EXTENDED	keratinocyte_stress_hypoxia	0.4219751753240589	830
GSM6086632	F7	EXTENDED	fibroblast_matrix	-0.029526165528506648	830
GSM6086632	F7	EXTENDED	fibroblast_inflammatory	0.14976466130531385	830
GSM6086632	F7	EXTENDED	endothelial_vascular	0.2719514861210009	830
GSM6086632	F7	EXTENDED	myeloid_dendritic	0.4480619557344297	830
GSM6086632	F7	EXTENDED	T_NK_cytotoxic	0.39501710887083047	830
GSM6086632	F7	EXTENDED	B_plasma	0.12822854746656762	830
GSM6086633	F1	CORE	keratinocyte_basal	0.3819286796731382	955
GSM6086633	F1	CORE	keratinocyte_spinous_suprabasal	0.1770721351763386	955
GSM6086633	F1	CORE	keratinocyte_inflammatory_T17	0.2601056126091652	955
GSM6086633	F1	CORE	keratinocyte_stress_hypoxia	0.4428669597607491	955
GSM6086633	F1	CORE	fibroblast_matrix	0.02986483179271446	955
