axis	gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
F1	MRPL14	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL15	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL16	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL17	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL18	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL19	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL2	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL20	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL21	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL22	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL23	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL24	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL27	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL28	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL3	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL30	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL32	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL33	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL34	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL35	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL36	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL37	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL38	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL39	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL4	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL40	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL41	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL42	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL43	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL44	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL45	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL46	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL47	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL48	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL49	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL50	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL51	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL52	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL53	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL54	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL55	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL57	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL58	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPL9	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPS10	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPS11	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPS12	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPS14	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
F1	MRPS15	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
