source_table	donor_id	gsm	timepoint	tissue_state	baseline_primary	cell_type	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count	axis	program_type	n_donors	mean_LS_minus_NL	bootstrap_ci_low	bootstrap_ci_high	signflip_p	fdr_by_program_type	dominant_cell_type	dominant_mean_score	secondary_cell_type	secondary_mean_score	specificity_delta_vs_second	n_cell_types_observed	core_extended_pseudobulk_spearman	n_donor_celltype_units	contrast	mean_treatment_shift
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F1	CORE	5.0	0.0353959104685868	0.0245614500059623	0.0462303709312114	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F1	CORE	5.0	-0.0455330957776567	-0.0553104333350619	-0.0356040510700592	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F1	CORE	5.0	-0.0171622540232056	-0.0292182355911165	-0.0049115372837428	0.1515151515151515	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F1	CORE	5.0	-0.0300241755203284	-0.0465553221544129	-0.0075769637348671	0.1515151515151515	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F1	CORE	5.0	-0.000313483415227	-0.0128723011420939	0.0129452757521838	1.0	1.0										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F1	CORE	3.0	-0.0779574284842412	-0.1401624787897488	0.0008698530676067	0.5555555555555556	0.7896103896103898										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F1	EXTENDED	5.0	-0.0221246216801504	-0.0329435991053978	-0.0119873018930911	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F1	EXTENDED	5.0	0.006872098652069	-0.0165714449438123	0.0350924367533078	0.7575757575757576	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F1	EXTENDED	5.0	0.0060075073082741	-0.0147350841362493	0.02871356281698	0.696969696969697	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F1	EXTENDED	5.0	-0.0160854390368087	-0.0236826326587392	-0.0038695247921876	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F1	EXTENDED	5.0	-0.00582594863961	-0.0140892401739155	0.0031901666373054	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F1	EXTENDED	5.0	-0.0112701829057918	-0.0236162298264567	0.001075864014873	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F1	EXTENDED	5.0	0.0251948035317472	0.0164709456296011	0.0339186614338932	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F1	EXTENDED	5.0	-0.0338617170310819	-0.0368032641264582	-0.0308546286462774	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F1	EXTENDED	5.0	-0.0116679893835353	-0.0200442668471287	-0.0019903374540652	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F1	EXTENDED	5.0	-0.0227101676264962	-0.0366069502911752	-0.0028099505409799	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F1	EXTENDED	5.0	-0.002131593594947	-0.0113076149567106	0.0071893324635467	0.8787878787878788	0.897485493230174										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F1	EXTENDED	3.0	-0.0495209783987734	-0.068047857451073	-0.0240871260953624	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F2	CORE	5.0	-0.0174230886385593	-0.0297291748023638	-0.0056176069443759	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F2	CORE	5.0	0.0148332965518864	0.0003129721699097	0.031591552946195	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F2	CORE	5.0	0.0061533421145198	-0.0112276404657904	0.0245933791400572	0.6363636363636364	0.8038277511961723										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F2	CORE	5.0	-0.0095329275255318	-0.0174468187331574	-0.0003171785082276	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F2	CORE	5.0	0.0024749811981736	-0.004041910333789	0.0091462398849188	0.6363636363636364	0.8038277511961723										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F2	CORE	5.0	-0.0032580129987681	-0.0129532182994527	0.007062723165586	0.5757575757575758	0.7896103896103898										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F2	CORE	5.0	0.0152068552025566	0.0101339144881021	0.0202797959170111	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F2	CORE	5.0	-0.0250919617260878	-0.0326769803214995	-0.0186932243841433	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F2	CORE	5.0	-0.0072218572968355	-0.0132515995767119	-0.0002437108113259	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F2	CORE	5.0	-0.0162775695569178	-0.0270850370004789	-0.0001825716764343	0.1515151515151515	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F2	CORE	5.0	0.008890418581604	0.0002965020140988	0.0174843351491093	0.2727272727272727	0.4675324675324675										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F2	CORE	3.0	-0.0247199158892766	-0.0316135975768419	-0.0204299253002135	0.3333333333333333	0.5161290322580645										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F2	EXTENDED	5.0	-0.0257938672569882	-0.0382420696451988	-0.0133456648687776	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F2	EXTENDED	5.0	0.0040423570696347	-0.0096166091288738	0.0212237461914832	0.7575757575757576	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F2	EXTENDED	5.0	0.0036223360029437	-0.0101214513564007	0.0191965047841061	0.696969696969697	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F2	EXTENDED	5.0	-0.0116715590767865	-0.016395501890217	-0.0050058359568662	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F2	EXTENDED	5.0	-0.0010137672915843	-0.0065736365504269	0.0050342454931622	0.7575757575757576	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F2	EXTENDED	5.0	-0.0068259082672429	-0.0180283800303232	0.0043765634958373	0.3939393939393939	0.5252525252525252										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F2	EXTENDED	5.0	0.0135539892206893	0.0076632126602785	0.0187845287761312	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F2	EXTENDED	5.0	-0.0257063755211346	-0.0285511331873995	-0.0228430960706721	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F2	EXTENDED	5.0	-0.0116576023870405	-0.0180629290285768	-0.0033808440345865	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F2	EXTENDED	5.0	-0.0200188657909108	-0.0285110726631466	-0.0069063591772344	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F2	EXTENDED	5.0	0.0033155798505085	-0.0039724346784769	0.010603594379494	0.4545454545454545	0.5896805896805897										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F2	EXTENDED	3.0	-0.0317210775619425	-0.0448151948536189	-0.0183705225024879	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F6	CORE	5.0	-0.0023861859848738	-0.0210561241741533	0.0162837522044056	0.9393939393939394	0.9802371541501976										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F6	CORE	5.0	0.0484263744970518	0.0075660244358378	0.0877382206745821	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F6	CORE	5.0	0.0177100846426685	-0.0175429497104363	0.0591018722663735	0.5757575757575758	0.7896103896103898										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F6	CORE	5.0	-0.0282295720716439	-0.0550457195647048	0.006026454607992	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F6	CORE	5.0	-0.001943672308004	-0.018709163928521	0.0163437680417941	0.8787878787878788	0.9586776859504132										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F6	CORE	5.0	-0.0064722079636514	-0.0304371451585267	0.0196620219097886	0.6363636363636364	0.8038277511961723										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F6	CORE	5.0	0.0493424829787933	0.0386122224375777	0.0620076557120946	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F6	CORE	5.0	-0.0650293454514083	-0.0829706906692276	-0.0491664020005284	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F6	CORE	5.0	0.0016047944707838	-0.0085478907683313	0.012344429622302	0.7575757575757576	0.8658008658008657										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F6	CORE	5.0	-0.0250490750805996	-0.0594410614085996	0.0196648543835471	0.3333333333333333	0.5161290322580645										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F6	CORE	5.0	0.0069145921679626	-0.0135512771609566	0.0326664118322057	0.7575757575757576	0.8658008658008657										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F6	CORE	3.0	-0.0487300500443804	-0.0748493576082589	-0.0116675699087467	0.3333333333333333	0.5161290322580645										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F6	EXTENDED	5.0	0.0031143079844698	-0.0081716934299809	0.0138473915266422	0.6363636363636364	0.7832167832167832										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F6	EXTENDED	5.0	0.0336874062622313	-0.0013960704282596	0.0687708829527224	0.2727272727272727	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F6	EXTENDED	5.0	0.0068985371152219	-0.0236304994564361	0.0408701377644427	0.7575757575757576	0.808080808080808										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F6	EXTENDED	5.0	-0.0178331993776554	-0.0370697687145117	0.0065864318389785	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F6	EXTENDED	5.0	-0.0146241059586812	-0.026444273422065	-0.0022144851207133	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F6	EXTENDED	5.0	-0.021796079136084	-0.0431774665729859	0.0012378857312845	0.2727272727272727	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F6	EXTENDED	5.0	0.0445161233347499	0.0373436204672128	0.0538554092299052	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F6	EXTENDED	5.0	-0.0671947331114901	-0.0791153837132476	-0.0577367916413537	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F6	EXTENDED	5.0	-0.0135247752740486	-0.0213737848069403	-0.0056757657411568	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F6	EXTENDED	5.0	-0.02584832315068	-0.0526025541683563	0.0053236976824921	0.2727272727272727	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F6	EXTENDED	5.0	-0.0094361736334642	-0.0252018558414867	0.009089475937713	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F6	EXTENDED	3.0	-0.0422826834715293	-0.0676694558068607	-0.0111956211164494	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F7	CORE	5.0	0.1085110606183501	0.0306509374257622	0.1910179156408531	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F7	CORE	5.0	0.1205051573391503	0.0088509530179001	0.2592505884157169	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F7	CORE	5.0	-0.0790563919754315	-0.1658207196715816	0.0077079357207185	0.2727272727272727	0.4675324675324675										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F7	CORE	5.0	-0.0101134493954805	-0.0969442117047168	0.0744406549010825	0.9393939393939394	0.9802371541501976										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F7	CORE	5.0	-0.1047018011008313	-0.1433365215704282	-0.0495916612065527	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F7	CORE	5.0	-0.096919043137239	-0.1852251724003067	-0.0086129138741714	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F7	CORE	5.0	-0.0088743459572631	-0.0522724559553573	0.024156488978645	0.8787878787878788	0.9586776859504132										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F7	CORE	5.0	-0.2786225968154637	-0.3086536553099283	-0.2394910960255704	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F7	CORE	5.0	-0.1271804908341625	-0.1636786535458472	-0.0957116838844862	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F7	CORE	5.0	0.003105733326991	-0.1091976000860368	0.1154090667400189	1.0	1.0										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F7	CORE	5.0	-0.0456388846300829	-0.0982382040061995	0.0069604347460335	0.2727272727272727	0.4675324675324675										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F7	CORE	3.0	-0.0913363976183525	-0.2321441486099944	0.125014256781142	0.5555555555555556	0.7896103896103898										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						B_cell																	F7	EXTENDED	5.0	0.0542458708156034	0.0175350212105261	0.091017390910632	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						NK_cell																	F7	EXTENDED	5.0	0.0658447570462294	0.0012065294022601	0.1254822315086992	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						T_cell																	F7	EXTENDED	5.0	-0.0341504867170694	-0.0892043032177595	0.0215402113990884	0.3939393939393939	0.5252525252525252										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						dendritic																	F7	EXTENDED	5.0	-0.0086865038595689	-0.0566480157136846	0.0392750079945466	0.8787878787878788	0.897485493230174										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						endothelial																	F7	EXTENDED	5.0	-0.0494076657262329	-0.0734534405117683	-0.0160902644854773	0.1515151515151515	0.3827751196172249										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						fibroblast																	F7	EXTENDED	5.0	-0.0475452182155898	-0.0987433790705924	0.0036529426394127	0.2121212121212121	0.4242424242424242										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						keratinocyte																	F7	EXTENDED	5.0	0.0114327156889978	-0.010469760892724	0.0276284100377049	0.3939393939393939	0.5252525252525252										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						mast_cell																	F7	EXTENDED	5.0	-0.1519857875680262	-0.1640226131097486	-0.1387938331927642	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						melanocyte																	F7	EXTENDED	5.0	-0.0632473363249224	-0.0774136018485953	-0.0492500718562473	0.0909090909090909	0.3636363636363636										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						myeloid_monocyte																	F7	EXTENDED	5.0	-0.0064219550573463	-0.0707741838532924	0.0579302737385997	0.9393939393939394	0.9393939393939394										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						pericyte_smooth_muscle																	F7	EXTENDED	5.0	-0.0209928208075898	-0.0508576920902581	0.0088720504750784	0.3333333333333333	0.4848484848484848										
GSE228421_baseline_LS_vs_NL_donor_statistics.tsv						unassigned																	F7	EXTENDED	3.0	-0.0688993999876432	-0.1438148924208443	0.0326630194101391	0.5555555555555556	0.7017543859649124										
GSE228421_cell_type_localization.tsv																							F1	CORE							melanocyte	0.3742626725162416	keratinocyte	0.3082690343685519	0.0659936381476896	12.0				
GSE228421_cell_type_localization.tsv																							F1	EXTENDED							melanocyte	0.2620504664632174	fibroblast	0.2276928781820355	0.0343575882811819	12.0				
GSE228421_cell_type_localization.tsv																							F2	CORE							fibroblast	0.158426959924406	melanocyte	0.1573585396993123	0.0010684202250937	12.0				
GSE228421_cell_type_localization.tsv																							F2	EXTENDED							fibroblast	0.1893635311518826	melanocyte	0.1776889598818281	0.0116745712700545	12.0				
GSE228421_cell_type_localization.tsv																							F6	CORE							melanocyte	0.374288455942934	dendritic	0.3532872473531768	0.0210012085897571	12.0				
GSE228421_cell_type_localization.tsv																							F6	EXTENDED							dendritic	0.3371602938108785	pericyte_smooth_muscle	0.333408008526879	0.0037522852839994	12.0				
GSE228421_cell_type_localization.tsv																							F7	CORE							pericyte_smooth_muscle	1.2247354401601265	NK_cell	1.2243190180997618	0.0004164220603646	12.0				
GSE228421_cell_type_localization.tsv																							F7	EXTENDED							dendritic	0.7072715261488159	NK_cell	0.691057097942407	0.0162144282064089	12.0				
GSE228421_program_dropout_robustness.tsv																							F1														0.9553004332008016	236.0		
GSE228421_program_dropout_robustness.tsv																							F2														0.972925178141847	236.0		
GSE228421_program_dropout_robustness.tsv																							F6														0.9464985598013392	236.0		
GSE228421_program_dropout_robustness.tsv																							F7														0.976219147566726	236.0		
GSE228421_treatment_timepoint_sensitivity.tsv						B_cell																	F1	CORE	5.0		0.0016985198027519	0.0257731455149714	0.2121212121212121	0.9696969696969696									day3_minus_baseline_lesional	0.0131801610143758
GSE228421_treatment_timepoint_sensitivity.tsv						B_cell																	F1	CORE	5.0		0.0317870371320846	0.0651263347357051	0.0909090909090909	0.9696969696969696									day14_minus_baseline_lesional	0.048470199793963
GSE228421_treatment_timepoint_sensitivity.tsv						NK_cell																	F1	CORE	5.0		-0.0398212292304783	0.0172983643553355	0.5757575757575758	0.9696969696969696									day3_minus_baseline_lesional	-0.0112614324375713
GSE228421_treatment_timepoint_sensitivity.tsv						NK_cell																	F1	CORE	5.0		0.0023091921573515	0.0674597854582624	0.1515151515151515	0.9696969696969696									day14_minus_baseline_lesional	0.0330493304796005
GSE228421_treatment_timepoint_sensitivity.tsv						T_cell																	F1	CORE	5.0		-0.0305962485139742	0.0130573621671243	0.5757575757575758	0.9696969696969696									day3_minus_baseline_lesional	-0.0087694431734249
GSE228421_treatment_timepoint_sensitivity.tsv						T_cell																	F1	CORE	5.0		-0.0109787558423424	0.0519418686468518	0.4545454545454545	0.9696969696969696									day14_minus_baseline_lesional	0.017809711301433
GSE228421_treatment_timepoint_sensitivity.tsv						dendritic																	F1	CORE	5.0		-0.0187590886281626	0.0225553537646252	0.8787878787878788	0.9925133689839571									day3_minus_baseline_lesional	0.0012111625166631
GSE228421_treatment_timepoint_sensitivity.tsv						dendritic																	F1	CORE	5.0		0.0157359634695303	0.0789332107137654	0.0909090909090909	0.9696969696969696									day14_minus_baseline_lesional	0.0416752722172029
GSE228421_treatment_timepoint_sensitivity.tsv						endothelial																	F1	CORE	5.0		-0.0003456997517718	0.0444069783874576	0.2727272727272727	0.9696969696969696									day3_minus_baseline_lesional	0.0208836874655199
GSE228421_treatment_timepoint_sensitivity.tsv						endothelial																	F1	CORE	5.0		-0.0075509515164635	0.0688417882541751	0.3939393939393939	0.9696969696969696									day14_minus_baseline_lesional	0.0296875000176769
GSE228421_treatment_timepoint_sensitivity.tsv						fibroblast																	F1	CORE	5.0		-0.0033380451657286	0.0575589677827362	0.4545454545454545	0.9696969696969696									day3_minus_baseline_lesional	0.0247837835371517
GSE228421_treatment_timepoint_sensitivity.tsv						fibroblast																	F1	CORE	5.0		-0.0166695180208222	0.0888743278998082	0.3939393939393939	0.9696969696969696									day14_minus_baseline_lesional	0.033441224848646
GSE228421_treatment_timepoint_sensitivity.tsv						keratinocyte																	F1	CORE	5.0		-0.0320145855984942	0.0676542792482157	0.4545454545454545	0.9696969696969696									day3_minus_baseline_lesional	0.0255812618138735
GSE228421_treatment_timepoint_sensitivity.tsv						keratinocyte																	F1	CORE	5.0		-0.0273738381493859	0.0888702302704117	0.3333333333333333	0.9696969696969696									day14_minus_baseline_lesional	0.039258044942552
GSE228421_treatment_timepoint_sensitivity.tsv						mast_cell																	F1	CORE	5.0		-0.0157128037224453	0.017347591711216	1.0	1.0									day3_minus_baseline_lesional	0.0006898056710122
GSE228421_treatment_timepoint_sensitivity.tsv						mast_cell																	F1	CORE	5.0		0.0158276190725945	0.0700092703959916	0.1515151515151515	0.9696969696969696									day14_minus_baseline_lesional	0.0431892655257157
GSE228421_treatment_timepoint_sensitivity.tsv						melanocyte																	F1	CORE	5.0		-0.0126922992986401	0.0349721735645244	0.5151515151515151	0.9696969696969696									day3_minus_baseline_lesional	0.0116325918297417
GSE228421_treatment_timepoint_sensitivity.tsv						melanocyte																	F1	CORE	5.0		0.0159923801973519	0.065177591604828	0.0909090909090909	0.9696969696969696									day14_minus_baseline_lesional	0.0399714235482504
GSE228421_treatment_timepoint_sensitivity.tsv						myeloid_monocyte																	F1	CORE	5.0		-0.0092972868629973	0.0486742388447121	0.5151515151515151	0.9696969696969696									day3_minus_baseline_lesional	0.0167512007602272
GSE228421_treatment_timepoint_sensitivity.tsv						myeloid_monocyte																	F1	CORE	5.0		0.0234328809928169	0.0842948648958412	0.0909090909090909	0.9696969696969696									day14_minus_baseline_lesional	0.0498308432473646
GSE228421_treatment_timepoint_sensitivity.tsv						pericyte_smooth_muscle																	F1	CORE	5.0		-0.0043528759749126	0.0262586914178954	0.3333333333333333	0.9696969696969696									day3_minus_baseline_lesional	0.0109529077214914
GSE228421_treatment_timepoint_sensitivity.tsv						pericyte_smooth_muscle																	F1	CORE	5.0		0.0015828385475871	0.0703867309919507	0.2121212121212121	0.9696969696969696									day14_minus_baseline_lesional	0.032093730080024
GSE228421_treatment_timepoint_sensitivity.tsv						unassigned																	F1	CORE	2.0		0.0367891015126441	0.1482461675237327	0.6	0.9696969696969696									day3_minus_baseline_lesional	0.0925176345181884
GSE228421_treatment_timepoint_sensitivity.tsv						unassigned																	F1	CORE	2.0		0.0361523245480139	0.0825933481892944	0.6	0.9696969696969696									day14_minus_baseline_lesional	0.0593728363686541
GSE228421_treatment_timepoint_sensitivity.tsv						B_cell																	F1	EXTENDED	5.0		-0.0034932375969796	0.0239316873629193	0.2727272727272727	0.9324009324009322									day3_minus_baseline_lesional	0.0097686731030492
GSE228421_treatment_timepoint_sensitivity.tsv						B_cell																	F1	EXTENDED	5.0		0.0137156691246941	0.0429511568773239	0.0909090909090909	0.9324009324009322									day14_minus_baseline_lesional	0.028333413001009
GSE228421_treatment_timepoint_sensitivity.tsv						NK_cell																	F1	EXTENDED	5.0		-0.0327432234686454	0.0250504103909221	0.7575757575757576	0.9324009324009322									day3_minus_baseline_lesional	-0.0055236826879165
GSE228421_treatment_timepoint_sensitivity.tsv						NK_cell																	F1	EXTENDED	5.0		-0.0075234235680844	0.057571393935181	0.2727272727272727	0.9324009324009322									day14_minus_baseline_lesional	0.0230090501997296
GSE228421_treatment_timepoint_sensitivity.tsv						T_cell																	F1	EXTENDED	5.0		-0.0198113551602519	0.0165521874502979	0.8787878787878788	0.9373737373737372									day3_minus_baseline_lesional	-0.0024317339347243
GSE228421_treatment_timepoint_sensitivity.tsv						T_cell																	F1	EXTENDED	5.0		-0.01009656683919	0.0343811639606823	0.5151515151515151	0.9324009324009322									day14_minus_baseline_lesional	0.0107409352295913
GSE228421_treatment_timepoint_sensitivity.tsv						dendritic																	F1	EXTENDED	5.0		-0.007638652677235	0.028416625747719	0.7575757575757576	0.9324009324009322									day3_minus_baseline_lesional	0.0074514760895308
GSE228421_treatment_timepoint_sensitivity.tsv						dendritic																	F1	EXTENDED	5.0		0.0087009595753664	0.0554974435044977	0.0909090909090909	0.9324009324009322									day14_minus_baseline_lesional	0.0270768708770116
GSE228421_treatment_timepoint_sensitivity.tsv						endothelial																	F1	EXTENDED	5.0		-0.0098965675656564	0.0359867620508261	0.6363636363636364	0.9324009324009322									day3_minus_baseline_lesional	0.011023883389418
GSE228421_treatment_timepoint_sensitivity.tsv						endothelial																	F1	EXTENDED	5.0		-0.0160557834103245	0.049038926301186	0.5757575757575758	0.9324009324009322									day14_minus_baseline_lesional	0.0139701311008254
GSE228421_treatment_timepoint_sensitivity.tsv						fibroblast																	F1	EXTENDED	5.0		-0.012136917975987	0.0458749924946059	0.4545454545454545	0.9324009324009322									day3_minus_baseline_lesional	0.0147989157699651
GSE228421_treatment_timepoint_sensitivity.tsv						fibroblast																	F1	EXTENDED	5.0		-0.0355896502629782	0.066243778100955	0.6363636363636364	0.9324009324009322									day14_minus_baseline_lesional	0.0150624679881818
GSE228421_treatment_timepoint_sensitivity.tsv						keratinocyte																	F1	EXTENDED	5.0		-0.0258204692464401	0.0475834687617144	0.4545454545454545	0.9324009324009322									day3_minus_baseline_lesional	0.0162416349334699
GSE228421_treatment_timepoint_sensitivity.tsv						keratinocyte																	F1	EXTENDED	5.0		-0.0246939035370771	0.0616841112423797	0.3333333333333333	0.9324009324009322									day14_minus_baseline_lesional	0.0248386693586078
GSE228421_treatment_timepoint_sensitivity.tsv						mast_cell																	F1	EXTENDED	5.0		-0.0129625190213875	0.0143539151209282	0.8181818181818182	0.935064935064935									day3_minus_baseline_lesional	0.0021557784270724
