source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F7																F7_NULL_0810	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0811	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0812	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0813	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0814	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0815	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0816	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0817	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0818	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0819	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0820	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0821	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0822	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0823	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0824	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0825	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0826	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0827	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0828	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0829	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0830	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0831	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0832	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0833	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0834	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0835	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0836	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0837	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0838	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0839	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0840	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0841	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0842	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0843	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0844	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0845	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0846	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0847	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0848	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0849	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0850	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0851	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0852	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0853	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0854	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0855	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0856	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0857	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0858	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0859	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0860	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0861	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0862	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0863	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0864	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0865	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0866	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0867	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0868	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0869	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0870	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0871	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0872	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0873	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0874	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0875	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0876	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0877	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0878	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0879	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0880	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0881	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0882	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0883	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0884	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0885	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0886	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0887	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0888	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0889	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0890	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0891	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0892	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0893	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0894	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0895	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0896	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0897	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0898	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0899	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0900	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0901	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0902	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0903	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0904	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0905	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0906	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0907	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0908	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0909	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0910	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0911	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0912	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0913	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0914	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0915	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0916	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0917	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0918	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0919	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0920	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0921	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0922	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0923	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0924	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0925	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0926	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0927	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0928	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0929	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0930	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0931	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0932	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0933	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0934	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0935	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0936	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0937	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0938	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0939	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0940	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0941	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0942	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0943	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0944	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0945	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0946	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0947	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0948	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0949	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0950	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0951	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0952	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0953	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0954	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0955	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0956	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0957	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0958	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0959	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0960	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0961	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0962	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0963	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0964	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0965	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0966	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0967	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0968	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0969	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0970	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0971	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0972	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0973	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0974	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0975	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0976	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0977	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0978	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0979	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0980	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0981	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0982	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0983	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0984	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0985	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0986	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0987	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0988	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0989	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0990	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0991	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0992	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0993	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0994	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0995	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0996	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0997	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0998	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_0999	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1000	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1001	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1002	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1003	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1004	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1005	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1006	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1007	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1008	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1009	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1010	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1011	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1012	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1013	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1014	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1015	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1016	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1017	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1018	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1019	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1020	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1021	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1022	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1023	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1024	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1025	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1026	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1027	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1028	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1029	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1030	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1031	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1032	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1033	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1034	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1035	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1036	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1037	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1038	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1039	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1040	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1041	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1042	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1043	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1044	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1045	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1046	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1047	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1048	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1049	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1050	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1051	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1052	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1053	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1054	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1055	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1056	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1057	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1058	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1059	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1060	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1061	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1062	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1063	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1064	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1065	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1066	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1067	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1068	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1069	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1070	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1071	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1072	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1073	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1074	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1075	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1076	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1077	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1078	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1079	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1080	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1081	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1082	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1083	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1084	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1085	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1086	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1087	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1088	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1089	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1090	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1091	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1092	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1093	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1094	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1095	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1096	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1097	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1098	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1099	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1100	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1101	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1102	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1103	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1104	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1105	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1106	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1107	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1108	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1109	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1110	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1111	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1112	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1113	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1114	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1115	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1116	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1117	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1118	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1119	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1120	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1121	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1122	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1123	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1124	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1125	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1126	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1127	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1128	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1129	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1130	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1131	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1132	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1133	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1134	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1135	203.0	203.0	1.0																	
