factor	view	feature	feature_family	feature_name	loading	abs_loading_rank_within_factor_view
F6	BLD	Reactome::NOTCH4 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH4 Activation and Transmission of Signal to the Nucleus	0.0001415338774677366	172.0
F7	BLD	Reactome::NOTCH4 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH4 Activation and Transmission of Signal to the Nucleus	0.11959638446569443	329.0
F8	BLD	Reactome::NOTCH4 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH4 Activation and Transmission of Signal to the Nucleus	-0.00021048093913123012	102.0
F1	BLD	Reactome::DNA methylation	Reactome	DNA methylation	0.02267630212008953	164.0
F2	BLD	Reactome::DNA methylation	Reactome	DNA methylation	6.495422712760046e-05	232.0
F3	BLD	Reactome::DNA methylation	Reactome	DNA methylation	-0.5531359314918518	40.0
F4	BLD	Reactome::DNA methylation	Reactome	DNA methylation	0.5761003494262695	8.0
F5	BLD	Reactome::DNA methylation	Reactome	DNA methylation	8.402550520258956e-06	431.0
F6	BLD	Reactome::DNA methylation	Reactome	DNA methylation	0.003446493996307254	1.0
F7	BLD	Reactome::DNA methylation	Reactome	DNA methylation	0.3014508783817291	175.0
F8	BLD	Reactome::DNA methylation	Reactome	DNA methylation	-5.29460703546647e-05	304.0
F1	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.010490916669368744	282.0
F2	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	1.2982138287043199e-05	410.0
F3	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.4515693485736847	80.0
F4	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.18042652308940887	257.0
F5	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.0007637123926542699	83.0
F6	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.0001710082869976759	117.0
F7	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	-0.03494337573647499	416.0
F8	BLD	Reactome::Dual Incision in GG-NER	Reactome	Dual Incision in GG-NER	0.00023669707297813147	78.0
F1	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	0.01387643814086914	243.0
F2	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	7.448926044162363e-05	207.0
F3	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	0.12428423017263412	346.0
F4	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	0.1819264441728592	255.0
F5	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	-7.777267455821857e-05	356.0
F6	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	-8.170338696800172e-05	244.0
F7	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	0.15430864691734314	297.0
F8	BLD	Reactome::Regulation of FZD by ubiquitination	Reactome	Regulation of FZD by ubiquitination	-2.3680930098635145e-05	381.0
F1	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	-0.019224390387535095	189.0
F2	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	-1.1167136108269915e-05	419.0
F3	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	0.002627522451803088	449.0
F4	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	-0.2954184114933014	168.0
F5	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	-0.000814445607829839	78.0
F6	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	5.8612105931388214e-05	300.0
F7	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	-0.42669034004211426	100.0
F8	BLD	Reactome::Signaling by FGFR2 in disease	Reactome	Signaling by FGFR2 in disease	0.00018149458628613502	128.0
F1	BLD	cell_state::NK_cell	cell_state	NK_cell	0.0035269372165203094	385.0
F2	BLD	cell_state::NK_cell	cell_state	NK_cell	0.00015633371367584914	79.0
F3	BLD	cell_state::NK_cell	cell_state	NK_cell	0.23667776584625244	259.0
F4	BLD	cell_state::NK_cell	cell_state	NK_cell	-0.08542162925004959	355.0
F5	BLD	cell_state::NK_cell	cell_state	NK_cell	-0.00045154732652008533	154.0
F6	BLD	cell_state::NK_cell	cell_state	NK_cell	-0.00026059316587634385	47.0
F7	BLD	cell_state::NK_cell	cell_state	NK_cell	0.06323615461587906	376.0
F8	BLD	cell_state::NK_cell	cell_state	NK_cell	0.0001840894401539117	124.0
F1	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.022564120590686798	165.0
F2	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	7.74343207012862e-05	199.0
F3	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.08918952941894531	384.0
F4	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.06472435593605042	382.0
F5	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.0001470161514589563	309.0
F6	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.0001338332804152742	178.0
F7	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	0.3081700801849365	169.0
F8	BLD	Reactome::Hyaluronan degradation	Reactome	Hyaluronan degradation	-0.0005637917784042656	6.0
F1	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	-0.009834744967520237	292.0
F2	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	8.212735701818019e-05	186.0
F3	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	0.1798505038022995	306.0
F4	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	0.11752261966466904	319.0
F5	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	-0.00041496261837892234	166.0
F6	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	-6.9696172431577e-05	273.0
F7	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	0.1807381808757782	266.0
F8	BLD	Reactome::Disorders of Developmental Biology	Reactome	Disorders of Developmental Biology	0.00027756651979871094	59.0
F1	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	-0.01577667146921158	230.0
F2	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	-7.767704119032715e-06	429.0
F3	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	0.03869478404521942	423.0
F4	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	-0.03581433370709419	411.0
F5	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	0.0001546600105939433	305.0
F6	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	7.939932402223349e-06	418.0
F7	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	-0.46460381150245667	85.0
F8	BLD	Reactome::Transcription of the HIV genome	Reactome	Transcription of the HIV genome	2.6055860871565528e-05	375.0
F1	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	-0.05689619109034538	57.0
F2	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	8.809109567664564e-05	173.0
F3	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	0.3130091726779938	185.0
F4	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	0.3343673646450043	135.0
F5	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	-0.0006637208862230182	107.0
F6	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	-0.00022115922183729708	66.0
F7	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	0.3631579875946045	135.0
F8	BLD	Reactome::Mitochondrial iron-sulfur cluster biogenesis	Reactome	Mitochondrial iron-sulfur cluster biogenesis	-0.00010539439244894311	212.0
F1	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	-0.007644419092684984	320.0
F2	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	0.00014888474834151566	88.0
F3	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	-0.39951637387275696	110.0
F4	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	0.10187620669603348	338.0
F5	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	7.737230771454051e-05	357.0
F6	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	-3.4281794796697795e-05	354.0
F7	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	-0.002561656991019845	447.0
F8	BLD	Reactome::GPVI-mediated activation cascade	Reactome	GPVI-mediated activation cascade	0.00020807214605156332	104.0
F1	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-0.03544903174042702	98.0
F2	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-9.624042832001578e-06	420.0
F3	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	0.30855172872543335	190.0
F4	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-0.09154078364372253	352.0
F5	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-9.266676352126524e-05	347.0
F6	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-7.582864782307297e-05	253.0
F7	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	0.4584309756755829	89.0
F8	BLD	Reactome::Association of TriC/CCT with target proteins during biosynthesis	Reactome	Association of TriC/CCT with target proteins during biosynthesis	-0.00019512971630319953	112.0
F1	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.010790112428367138	277.0
F2	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	8.164895552909002e-05	191.0
F3	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.026566563174128532	432.0
F4	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.29483214020729065	169.0
F5	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	0.00046328187454491854	150.0
F6	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.0003428200725466013	31.0
F7	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.12645424902439117	320.0
F8	BLD	Reactome::SUMOylation of transcription factors	Reactome	SUMOylation of transcription factors	-0.0001258154516108334	187.0
F1	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.022945309057831764	160.0
F2	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	8.918121238821186e-06	425.0
F3	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.3272126019001007	168.0
F4	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.15066206455230713	285.0
F5	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.00033311540028080344	204.0
F6	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.0002975114621222019	39.0
F7	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	0.09769894182682037	342.0
F8	BLD	Reactome::Keratan sulfate/keratin metabolism	Reactome	Keratan sulfate/keratin metabolism	-0.00011110356717836112	207.0
F1	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	-0.005103494506329298	364.0
F2	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	0.00026614905800670385	27.0
F3	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	-0.5148375034332275	56.0
F4	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	-0.29562991857528687	166.0
F5	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	0.0003597377217374742	188.0
F6	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	0.0007308258791454136	11.0
F7	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	-0.35025903582572937	144.0
F8	BLD	Reactome::Signaling by SCF-KIT	Reactome	Signaling by SCF-KIT	-1.9223809431423433e-05	392.0
F1	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	0.007294083014130592	325.0
F2	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	4.0139952034223825e-05	299.0
F3	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	-0.3062314987182617	195.0
F4	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	0.494972825050354	59.0
F5	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	-0.0005151275545358658	141.0
F6	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	-5.224838969297707e-05	315.0
F7	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	0.2535918653011322	208.0
F8	BLD	Reactome::Thromboxane signalling through TP receptor	Reactome	Thromboxane signalling through TP receptor	-5.163703826838173e-05	311.0
F1	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.06599071621894836	44.0
F2	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.00011798686318797991	124.0
F3	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.0769079327583313	397.0
F4	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.15070165693759918	283.0
F5	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.0005661751492880285	127.0
F6	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-7.362477481365204e-05	257.0
F7	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.17146067321300507	277.0
F8	BLD	Reactome::G1 Phase	Reactome	G1 Phase	-0.0002191363601014018	93.0
F1	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.06599071621894836	45.0
F2	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.00011798686318797991	125.0
F3	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.0769079327583313	398.0
F4	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.15070165693759918	284.0
F5	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.0005661751492880285	128.0
F6	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-7.362477481365204e-05	258.0
F7	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.17146067321300507	278.0
F8	BLD	Reactome::Cyclin D associated events in G1	Reactome	Cyclin D associated events in G1	-0.0002191363601014018	94.0
F1	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.015908133238554	228.0
F2	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	4.823273411602713e-05	267.0
F3	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.007617603521794081	445.0
F4	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.3437929153442383	130.0
F5	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.00033466858440078795	202.0
F6	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.0001562010293127969	132.0
F7	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	-0.5235322117805481	55.0
F8	BLD	Reactome::Signaling by FGFR2	Reactome	Signaling by FGFR2	0.0003536159929353744	30.0
F1	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	-0.02712041139602661	129.0
F2	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	1.7739690520102158e-05	389.0
F3	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	-0.34721705317497253	147.0
F4	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	-0.30034029483795166	163.0
F5	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	-0.000645716383587569	111.0
F6	BLD	Reactome::Glycerophospholipid biosynthesis	Reactome	Glycerophospholipid biosynthesis	-6.4462533373443875e-06	423.0
